  채용정보,,,,,,,,,,,,,,,
기관명,공고명,공고시작일,공고마감일,접수시작일,접수마감일,접수방법,접수대행,일반전형,채용인원,채용방법,전형방법,임용시기,임용조건,담당부서,연락처
부산환경공단,2020년 하반기 신규직원 채용공고,10/12/20,11/2/20,10/19/20,11/2/20,인터넷접수,http://beco.incruit.com,장애인(기계),1,NCS기반 직무능력중심 채용,"1차 서류전형, 2차 필기시험, 3차 면접시험, 4차 면접시험",데이터 없음,"공고일 전일 현재 주민등록상 현주소가 부산광역시로 등재된 자, 만18세 이상 만 60세 이하, 남성의 경우 병역필, 분야별 자격증 소지자, 장애인 및 보훈 대상자의 경우 응시자격에 해당하며 동시에 필요 자격증 취득자, 경력직의 경우 필요한 자격증 소지 또는 경력이 응시자격을 충족하는자",경영지원처,051-760-3234
부산환경공단,2020년 하반기 신규직원 채용공고,10/12/20,11/2/20,10/19/20,11/2/20,인터넷접수,http://beco.incruit.com,장애인(환경),1,NCS기반 직무능력중심 채용,"1차 서류전형, 2차 필기시험, 3차 면접시험, 4차 면접시험",데이터 없음,"공고일 전일 현재 주민등록상 현주소가 부산광역시로 등재된 자, 만18세 이상 만 60세 이하, 남성의 경우 병역필, 분야별 자격증 소지자, 장애인 및 보훈 대상자의 경우 응시자격에 해당하며 동시에 필요 자격증 취득자, 경력직의 경우 필요한 자격증 소지 또는 경력이 응시자격을 충족하는자",경영지원처,051-760-3234
부산환경공단,2020년 하반기 신규직원 채용공고,10/12/20,11/2/20,10/19/20,11/2/20,인터넷접수,http://beco.incruit.com,보훈(전기),1,NCS기반 직무능력중심 채용,"1차 서류전형, 2차 필기시험, 3차 면접시험, 4차 면접시험",데이터 없음,"공고일 전일 현재 주민등록상 현주소가 부산광역시로 등재된 자, 만18세 이상 만 60세 이하, 남성의 경우 병역필, 분야별 자격증 소지자, 장애인 및 보훈 대상자의 경우 응시자격에 해당하며 동시에 필요 자격증 취득자, 경력직의 경우 필요한 자격증 소지 또는 경력이 응시자격을 충족하는자",경영지원처,051-760-3234
부산환경공단,2021년 상반기 부산환경공단 신규직원 체용,4/13/21,5/3/21,4/27/21,5/3/21,인터넷접수,http://busan.saramin.co.kr,일반직(기계),11,NCS기반 직무능력중심 채용,"1차 서류전형, 2차 필기시험, 3차 면접시험, 4차 면접시험",데이터 없음,"공고일 전일 현재 주민등록상 현주소가 부산광역시로 등재된 자, 만18세 이상 만 60세 이하, 남성의 경우 병역필, 분야별 자격증 소지자, 장애인 및 보훈 대상자의 경우 응시자격에 해당하며 동시에 필요 자격증 취득자, 경력직의 경우 필요한 자격증 소지 또는 경력이 응시자격을 충족하는자",경영지원처,051-760-3234
부산환경공단,2021년 상반기 부산환경공단 신규직원 체용,4/13/21,5/3/21,4/27/21,5/3/21,인터넷접수,http://busan.saramin.co.kr,일반직(기계_에너지관리),4,NCS기반 직무능력중심 채용,"1차 서류전형, 2차 필기시험, 3차 면접시험, 4차 면접시험",데이터 없음,"공고일 전일 현재 주민등록상 현주소가 부산광역시로 등재된 자, 만18세 이상 만 60세 이하, 남성의 경우 병역필, 분야별 자격증 소지자, 장애인 및 보훈 대상자의 경우 응시자격에 해당하며 동시에 필요 자격증 취득자, 경력직의 경우 필요한 자격증 소지 또는 경력이 응시자격을 충족하는자",경영지원처,051-760-3234
부산환경공단,2021년 상반기 부산환경공단 신규직원 체용,4/13/21,5/3/21,4/27/21,5/3/21,인터넷접수,http://busan.saramin.co.kr,일반직(전기),12,NCS기반 직무능력중심 채용,"1차 서류전형, 2차 필기시험, 3차 면접시험, 4차 면접시험",데이터 없음,"공고일 전일 현재 주민등록상 현주소가 부산광역시로 등재된 자, 만18세 이상 만 60세 이하, 남성의 경우 병역필, 분야별 자격증 소지자, 장애인 및 보훈 대상자의 경우 응시자격에 해당하며 동시에 필요 자격증 취득자, 경력직의 경우 필요한 자격증 소지 또는 경력이 응시자격을 충족하는자",경영지원처,051-760-3234
부산환경공단,2021년 상반기 부산환경공단 신규직원 체용,4/13/21,5/3/21,4/27/21,5/3/21,인터넷접수,http://busan.saramin.co.kr,일반직(환경),3,NCS기반 직무능력중심 채용,"1차 서류전형, 2차 필기시험, 3차 면접시험, 4차 면접시험",데이터 없음,"공고일 전일 현재 주민등록상 현주소가 부산광역시로 등재된 자, 만18세 이상 만 60세 이하, 남성의 경우 병역필, 분야별 자격증 소지자, 장애인 및 보훈 대상자의 경우 응시자격에 해당하며 동시에 필요 자격증 취득자, 경력직의 경우 필요한 자격증 소지 또는 경력이 응시자격을 충족하는자",경영지원처,051-760-3234
부산환경공단,2021년 상반기 부산환경공단 신규직원 체용,4/13/21,5/3/21,4/27/21,5/3/21,인터넷접수,http://busan.saramin.co.kr,일반직(토목),5,NCS기반 직무능력중심 채용,"1차 서류전형, 2차 필기시험, 3차 면접시험, 4차 면접시험",데이터 없음,"공고일 전일 현재 주민등록상 현주소가 부산광역시로 등재된 자, 만18세 이상 만 60세 이하, 남성의 경우 병역필, 분야별 자격증 소지자, 장애인 및 보훈 대상자의 경우 응시자격에 해당하며 동시에 필요 자격증 취득자, 경력직의 경우 필요한 자격증 소지 또는 경력이 응시자격을 충족하는자",경영지원처,051-760-3234
부산환경공단,2021년 상반기 부산환경공단 신규직원 체용,4/13/21,5/3/21,4/27/21,5/3/21,인터넷접수,http://busan.saramin.co.kr,공무직(시설관리원_운전),4,NCS기반 직무능력중심 채용,"1차 서류전형, 2차 필기시험, 3차 면접시험, 4차 면접시험",데이터 없음,"공고일 전일 현재 주민등록상 현주소가 부산광역시로 등재된 자, 만18세 이상 만 60세 이하, 남성의 경우 병역필, 분야별 자격증 소지자, 장애인 및 보훈 대상자의 경우 응시자격에 해당하며 동시에 필요 자격증 취득자, 경력직의 경우 필요한 자격증 소지 또는 경력이 응시자격을 충족하는자",경영지원처,051-760-3234
부산환경공단,2021년 상반기 부산환경공단 신규직원 체용,4/13/21,5/3/21,4/27/21,5/3/21,인터넷접수,http://busan.saramin.co.kr,경력직(환경)_6급,2,NCS기반 직무능력중심 채용,"1차 서류전형, 2차 필기시험, 3차 면접시험, 4차 면접시험",데이터 없음,"공고일 전일 현재 주민등록상 현주소가 부산광역시로 등재된 자, 만18세 이상 만 60세 이하, 남성의 경우 병역필, 분야별 자격증 소지자, 장애인 및 보훈 대상자의 경우 응시자격에 해당하며 동시에 필요 자격증 취득자, 경력직의 경우 필요한 자격증 소지 또는 경력이 응시자격을 충족하는자",경영지원처,051-760-3234
부산환경공단,2021년 상반기 부산환경공단 신규직원 체용,4/13/21,5/3/21,4/27/21,5/3/21,인터넷접수,http://busan.saramin.co.kr,경력직(기계),1,NCS기반 직무능력중심 채용,"1차 서류전형, 2차 필기시험, 3차 면접시험, 4차 면접시험",데이터 없음,"공고일 전일 현재 주민등록상 현주소가 부산광역시로 등재된 자, 만18세 이상 만 60세 이하, 남성의 경우 병역필, 분야별 자격증 소지자, 장애인 및 보훈 대상자의 경우 응시자격에 해당하며 동시에 필요 자격증 취득자, 경력직의 경우 필요한 자격증 소지 또는 경력이 응시자격을 충족하는자",경영지원처,051-760-3234
부산환경공단,2021년 상반기 부산환경공단 신규직원 체용,4/13/21,5/3/21,4/27/21,5/3/21,인터넷접수,http://busan.saramin.co.kr,경력직(전기),1,NCS기반 직무능력중심 채용,"1차 서류전형, 2차 필기시험, 3차 면접시험, 4차 면접시험",데이터 없음,"공고일 전일 현재 주민등록상 현주소가 부산광역시로 등재된 자, 만18세 이상 만 60세 이하, 남성의 경우 병역필, 분야별 자격증 소지자, 장애인 및 보훈 대상자의 경우 응시자격에 해당하며 동시에 필요 자격증 취득자, 경력직의 경우 필요한 자격증 소지 또는 경력이 응시자격을 충족하는자",경영지원처,051-760-3234
부산환경공단,2021년 상반기 부산환경공단 신규직원 체용,4/13/21,5/3/21,4/27/21,5/3/21,인터넷접수,http://busan.saramin.co.kr,경력직(환경),1,NCS기반 직무능력중심 채용,"1차 서류전형, 2차 필기시험, 3차 면접시험, 4차 면접시험",데이터 없음,"공고일 전일 현재 주민등록상 현주소가 부산광역시로 등재된 자, 만18세 이상 만 60세 이하, 남성의 경우 병역필, 분야별 자격증 소지자, 장애인 및 보훈 대상자의 경우 응시자격에 해당하며 동시에 필요 자격증 취득자, 경력직의 경우 필요한 자격증 소지 또는 경력이 응시자격을 충족하는자",경영지원처,051-760-3234
부산환경공단,2021년 상반기 부산환경공단 신규직원 체용,4/13/21,5/3/21,4/27/21,5/3/21,인터넷접수,http://busan.saramin.co.kr,경력직(토목),1,NCS기반 직무능력중심 채용,"1차 서류전형, 2차 필기시험, 3차 면접시험, 4차 면접시험",데이터 없음,"공고일 전일 현재 주민등록상 현주소가 부산광역시로 등재된 자, 만18세 이상 만 60세 이하, 남성의 경우 병역필, 분야별 자격증 소지자, 장애인 및 보훈 대상자의 경우 응시자격에 해당하며 동시에 필요 자격증 취득자, 경력직의 경우 필요한 자격증 소지 또는 경력이 응시자격을 충족하는자",경영지원처,051-760-3234
부산환경공단,2021년 상반기 부산환경공단 신규직원 체용,4/13/21,5/3/21,4/27/21,5/3/21,인터넷접수,http://busan.saramin.co.kr,장애인(행정),1,NCS기반 직무능력중심 채용,"1차 서류전형, 2차 필기시험, 3차 면접시험, 4차 면접시험",데이터 없음,"공고일 전일 현재 주민등록상 현주소가 부산광역시로 등재된 자, 만18세 이상 만 60세 이하, 남성의 경우 병역필, 분야별 자격증 소지자, 장애인 및 보훈 대상자의 경우 응시자격에 해당하며 동시에 필요 자격증 취득자, 경력직의 경우 필요한 자격증 소지 또는 경력이 응시자격을 충족하는자",경영지원처,051-760-3234
부산환경공단,2021년 상반기 부산환경공단 신규직원 체용,4/13/21,5/3/21,4/27/21,5/3/21,인터넷접수,http://busan.saramin.co.kr,장애인(기계),1,NCS기반 직무능력중심 채용,"1차 서류전형, 2차 필기시험, 3차 면접시험, 4차 면접시험",데이터 없음,"공고일 전일 현재 주민등록상 현주소가 부산광역시로 등재된 자, 만18세 이상 만 60세 이하, 남성의 경우 병역필, 분야별 자격증 소지자, 장애인 및 보훈 대상자의 경우 응시자격에 해당하며 동시에 필요 자격증 취득자, 경력직의 경우 필요한 자격증 소지 또는 경력이 응시자격을 충족하는자",경영지원처,051-760-3234
부산환경공단,2021년 상반기 부산환경공단 신규직원 체용,4/13/21,5/3/21,4/27/21,5/3/21,인터넷접수,http://busan.saramin.co.kr,보훈(기계),1,NCS기반 직무능력중심 채용,"1차 서류전형, 2차 필기시험, 3차 면접시험, 4차 면접시험",데이터 없음,"공고일 전일 현재 주민등록상 현주소가 부산광역시로 등재된 자, 만18세 이상 만 60세 이하, 남성의 경우 병역필, 분야별 자격증 소지자, 장애인 및 보훈 대상자의 경우 응시자격에 해당하며 동시에 필요 자격증 취득자, 경력직의 경우 필요한 자격증 소지 또는 경력이 응시자격을 충족하는자",경영지원처,051-760-3234
부산환경공단,2021년 상반기 부산환경공단 신규직원 체용,4/13/21,5/3/21,4/27/21,5/3/21,인터넷접수,http://busan.saramin.co.kr,보훈(전기),1,NCS기반 직무능력중심 채용,"1차 서류전형, 2차 필기시험, 3차 면접시험, 4차 면접시험",데이터 없음,"공고일 전일 현재 주민등록상 현주소가 부산광역시로 등재된 자, 만18세 이상 만 60세 이하, 남성의 경우 병역필, 분야별 자격증 소지자, 장애인 및 보훈 대상자의 경우 응시자격에 해당하며 동시에 필요 자격증 취득자, 경력직의 경우 필요한 자격증 소지 또는 경력이 응시자격을 충족하는자",경영지원처,051-760-3234
부산환경공단,2021년 상반기 부산환경공단 신규직원 체용,4/13/21,5/3/21,4/27/21,5/3/21,인터넷접수,http://busan.saramin.co.kr,일반직(전기)_고졸,2,NCS기반 직무능력중심 채용,"1차 서류전형, 2차 필기시험, 3차 면접시험, 4차 면접시험",데이터 없음,"공고일 전일 현재 주민등록상 현주소가 부산광역시로 등재된 자, 만18세 이상 만 60세 이하, 남성의 경우 병역필, 분야별 자격증 소지자, 장애인 및 보훈 대상자의 경우 응시자격에 해당하며 동시에 필요 자격증 취득자, 경력직의 경우 필요한 자격증 소지 또는 경력이 응시자격을 충족하는자",경영지원처,051-760-3234
부산환경공단,2021년도 하반기 부산환경공단 신규직원 채용,9/16/21,10/6/21,9/29/21,10/6/21,인터넷접수,http://busan.saramin.co.kr,일반직(기계),4,NCS기반 직무능력중심 채용,"1차 서류전형, 2차 필기시험, 3차 면접시험, 4차 면접시험",데이터 없음,"공고일 전일 현재 주민등록상 현주소가 부산광역시로 등재된 자, 만18세 이상 만 60세 이하, 남성의 경우 병역필, 분야별 자격증 소지자, 장애인 및 보훈 대상자의 경우 응시자격에 해당하며 동시에 필요 자격증 취득자, 경력직의 경우 필요한 자격증 소지 또는 경력이 응시자격을 충족하는자",경영지원처,051-760-3234
부산환경공단,2021년도 하반기 부산환경공단 신규직원 채용,9/16/21,10/6/21,9/29/21,10/6/21,인터넷접수,http://busan.saramin.co.kr,일반직(전기),7,NCS기반 직무능력중심 채용,"1차 서류전형, 2차 필기시험, 3차 면접시험, 4차 면접시험",데이터 없음,"공고일 전일 현재 주민등록상 현주소가 부산광역시로 등재된 자, 만18세 이상 만 60세 이하, 남성의 경우 병역필, 분야별 자격증 소지자, 장애인 및 보훈 대상자의 경우 응시자격에 해당하며 동시에 필요 자격증 취득자, 경력직의 경우 필요한 자격증 소지 또는 경력이 응시자격을 충족하는자",경영지원처,051-760-3234
부산환경공단,2021년도 하반기 부산환경공단 신규직원 채용,9/16/21,10/6/21,9/29/21,10/6/21,인터넷접수,http://busan.saramin.co.kr,일반직(환경),2,NCS기반 직무능력중심 채용,"1차 서류전형, 2차 필기시험, 3차 면접시험, 4차 면접시험",데이터 없음,"공고일 전일 현재 주민등록상 현주소가 부산광역시로 등재된 자, 만18세 이상 만 60세 이하, 남성의 경우 병역필, 분야별 자격증 소지자, 장애인 및 보훈 대상자의 경우 응시자격에 해당하며 동시에 필요 자격증 취득자, 경력직의 경우 필요한 자격증 소지 또는 경력이 응시자격을 충족하는자",경영지원처,051-760-3234
부산환경공단,2021년도 하반기 부산환경공단 신규직원 채용,9/16/21,10/6/21,9/29/21,10/6/21,인터넷접수,http://busan.saramin.co.kr,일반직(토목),1,NCS기반 직무능력중심 채용,"1차 서류전형, 2차 필기시험, 3차 면접시험, 4차 면접시험",데이터 없음,"공고일 전일 현재 주민등록상 현주소가 부산광역시로 등재된 자, 만18세 이상 만 60세 이하, 남성의 경우 병역필, 분야별 자격증 소지자, 장애인 및 보훈 대상자의 경우 응시자격에 해당하며 동시에 필요 자격증 취득자, 경력직의 경우 필요한 자격증 소지 또는 경력이 응시자격을 충족하는자",경영지원처,051-760-3234
부산환경공단,2021년도 하반기 부산환경공단 신규직원 채용,9/16/21,10/6/21,9/29/21,10/6/21,인터넷접수,http://busan.saramin.co.kr,경력직(환경)_6급,2,NCS기반 직무능력중심 채용,"1차 서류전형, 2차 필기시험, 3차 면접시험, 4차 면접시험",데이터 없음,"공고일 전일 현재 주민등록상 현주소가 부산광역시로 등재된 자, 만18세 이상 만 60세 이하, 남성의 경우 병역필, 분야별 자격증 소지자, 장애인 및 보훈 대상자의 경우 응시자격에 해당하며 동시에 필요 자격증 취득자, 경력직의 경우 필요한 자격증 소지 또는 경력이 응시자격을 충족하는자",경영지원처,051-760-3234
부산환경공단,2021년도 하반기 부산환경공단 신규직원 채용,9/16/21,10/6/21,9/29/21,10/6/21,인터넷접수,http://busan.saramin.co.kr,경력직(행정)_기록물,1,NCS기반 직무능력중심 채용,"1차 서류전형, 2차 필기시험, 3차 면접시험, 4차 면접시험",데이터 없음,"공고일 전일 현재 주민등록상 현주소가 부산광역시로 등재된 자, 만18세 이상 만 60세 이하, 남성의 경우 병역필, 분야별 자격증 소지자, 장애인 및 보훈 대상자의 경우 응시자격에 해당하며 동시에 필요 자격증 취득자, 경력직의 경우 필요한 자격증 소지 또는 경력이 응시자격을 충족하는자",경영지원처,051-760-3234
부산환경공단,2021년도 하반기 부산환경공단 신규직원 채용,9/16/21,10/6/21,9/29/21,10/6/21,인터넷접수,http://busan.saramin.co.kr,경력직(기계),1,NCS기반 직무능력중심 채용,"1차 서류전형, 2차 필기시험, 3차 면접시험, 4차 면접시험",데이터 없음,"공고일 전일 현재 주민등록상 현주소가 부산광역시로 등재된 자, 만18세 이상 만 60세 이하, 남성의 경우 병역필, 분야별 자격증 소지자, 장애인 및 보훈 대상자의 경우 응시자격에 해당하며 동시에 필요 자격증 취득자, 경력직의 경우 필요한 자격증 소지 또는 경력이 응시자격을 충족하는자",경영지원처,051-760-3234
부산환경공단,2021년도 하반기 부산환경공단 신규직원 채용,9/16/21,10/6/21,9/29/21,10/6/21,인터넷접수,http://busan.saramin.co.kr,경력직(전기),1,NCS기반 직무능력중심 채용,"1차 서류전형, 2차 필기시험, 3차 면접시험, 4차 면접시험",데이터 없음,"공고일 전일 현재 주민등록상 현주소가 부산광역시로 등재된 자, 만18세 이상 만 60세 이하, 남성의 경우 병역필, 분야별 자격증 소지자, 장애인 및 보훈 대상자의 경우 응시자격에 해당하며 동시에 필요 자격증 취득자, 경력직의 경우 필요한 자격증 소지 또는 경력이 응시자격을 충족하는자",경영지원처,051-760-3234
부산환경공단,2021년도 하반기 부산환경공단 신규직원 채용,9/16/21,10/6/21,9/29/21,10/6/21,인터넷접수,http://busan.saramin.co.kr,경력직(환경),1,NCS기반 직무능력중심 채용,"1차 서류전형, 2차 필기시험, 3차 면접시험, 4차 면접시험",데이터 없음,"공고일 전일 현재 주민등록상 현주소가 부산광역시로 등재된 자, 만18세 이상 만 60세 이하, 남성의 경우 병역필, 분야별 자격증 소지자, 장애인 및 보훈 대상자의 경우 응시자격에 해당하며 동시에 필요 자격증 취득자, 경력직의 경우 필요한 자격증 소지 또는 경력이 응시자격을 충족하는자",경영지원처,051-760-3234
부산환경공단,2021년도 하반기 부산환경공단 신규직원 채용,9/16/21,10/6/21,9/29/21,10/6/21,인터넷접수,http://busan.saramin.co.kr,장애인(행정),1,NCS기반 직무능력중심 채용,"1차 서류전형, 2차 필기시험, 3차 면접시험, 4차 면접시험",데이터 없음,"공고일 전일 현재 주민등록상 현주소가 부산광역시로 등재된 자, 만18세 이상 만 60세 이하, 남성의 경우 병역필, 분야별 자격증 소지자, 장애인 및 보훈 대상자의 경우 응시자격에 해당하며 동시에 필요 자격증 취득자, 경력직의 경우 필요한 자격증 소지 또는 경력이 응시자격을 충족하는자",경영지원처,051-760-3234
부산환경공단,2021년도 하반기 부산환경공단 신규직원 채용,9/16/21,10/6/21,9/29/21,10/6/21,인터넷접수,http://busan.saramin.co.kr,장애인(기계),2,NCS기반 직무능력중심 채용,"1차 서류전형, 2차 필기시험, 3차 면접시험, 4차 면접시험",데이터 없음,"공고일 전일 현재 주민등록상 현주소가 부산광역시로 등재된 자, 만18세 이상 만 60세 이하, 남성의 경우 병역필, 분야별 자격증 소지자, 장애인 및 보훈 대상자의 경우 응시자격에 해당하며 동시에 필요 자격증 취득자, 경력직의 경우 필요한 자격증 소지 또는 경력이 응시자격을 충족하는자",경영지원처,051-760-3234
부산환경공단,2021년도 하반기 부산환경공단 신규직원 채용,9/16/21,10/6/21,9/29/21,10/6/21,인터넷접수,http://busan.saramin.co.kr,장애인(전기),1,NCS기반 직무능력중심 채용,"1차 서류전형, 2차 필기시험, 3차 면접시험, 4차 면접시험",데이터 없음,"공고일 전일 현재 주민등록상 현주소가 부산광역시로 등재된 자, 만18세 이상 만 60세 이하, 남성의 경우 병역필, 분야별 자격증 소지자, 장애인 및 보훈 대상자의 경우 응시자격에 해당하며 동시에 필요 자격증 취득자, 경력직의 경우 필요한 자격증 소지 또는 경력이 응시자격을 충족하는자",경영지원처,051-760-3234
부산환경공단,2021년도 하반기 부산환경공단 신규직원 채용,9/16/21,10/6/21,9/29/21,10/6/21,인터넷접수,http://busan.saramin.co.kr,보훈(기계),1,NCS기반 직무능력중심 채용,"1차 서류전형, 2차 필기시험, 3차 면접시험, 4차 면접시험",데이터 없음,"공고일 전일 현재 주민등록상 현주소가 부산광역시로 등재된 자, 만18세 이상 만 60세 이하, 남성의 경우 병역필, 분야별 자격증 소지자, 장애인 및 보훈 대상자의 경우 응시자격에 해당하며 동시에 필요 자격증 취득자, 경력직의 경우 필요한 자격증 소지 또는 경력이 응시자격을 충족하는자",경영지원처,051-760-3234
부산환경공단,2022년도 상반기 부산환경공단 신규직원 채용,4/14/22,5/4/22,4/28/22,5/4/22,인터넷접수,http://busan.saramin.co.kr,일반직(기계),12,NCS기반 직무능력중심 채용,"1차 서류전형, 2차 필기시험, 3차 면접시험, 4차 면접시험",데이터 없음,"공고일 전일 현재 주민등록상 현주소가 부산광역시로 등재된 자, 만18세 이상 만 60세 이하, 남성의 경우 병역필, 분야별 자격증 소지자, 장애인 및 보훈 대상자의 경우 응시자격에 해당하며 동시에 필요 자격증 취득자, 경력직의 경우 필요한 자격증 소지 또는 경력이 응시자격을 충족하는자",경영지원처,051-760-3234
부산환경공단,2022년도 상반기 부산환경공단 신규직원 채용,4/14/22,5/4/22,4/28/22,5/4/22,인터넷접수,http://busan.saramin.co.kr,일반직(기계_안전),7,NCS기반 직무능력중심 채용,"1차 서류전형, 2차 필기시험, 3차 면접시험, 4차 면접시험",데이터 없음,"공고일 전일 현재 주민등록상 현주소가 부산광역시로 등재된 자, 만18세 이상 만 60세 이하, 남성의 경우 병역필, 분야별 자격증 소지자, 장애인 및 보훈 대상자의 경우 응시자격에 해당하며 동시에 필요 자격증 취득자, 경력직의 경우 필요한 자격증 소지 또는 경력이 응시자격을 충족하는자",경영지원처,051-760-3234
부산환경공단,2022년도 상반기 부산환경공단 신규직원 채용,4/14/22,5/4/22,4/28/22,5/4/22,인터넷접수,http://busan.saramin.co.kr,일반직(전기),5,NCS기반 직무능력중심 채용,"1차 서류전형, 2차 필기시험, 3차 면접시험, 4차 면접시험",데이터 없음,"공고일 전일 현재 주민등록상 현주소가 부산광역시로 등재된 자, 만18세 이상 만 60세 이하, 남성의 경우 병역필, 분야별 자격증 소지자, 장애인 및 보훈 대상자의 경우 응시자격에 해당하며 동시에 필요 자격증 취득자, 경력직의 경우 필요한 자격증 소지 또는 경력이 응시자격을 충족하는자",경영지원처,051-760-3234
부산환경공단,2022년도 상반기 부산환경공단 신규직원 채용,4/14/22,5/4/22,4/28/22,5/4/22,인터넷접수,http://busan.saramin.co.kr,공무직(시설관리),1,NCS기반 직무능력중심 채용,"1차 서류전형, 2차 필기시험, 3차 면접시험, 4차 면접시험",데이터 없음,"공고일 전일 현재 주민등록상 현주소가 부산광역시로 등재된 자, 만18세 이상 만 60세 이하, 남성의 경우 병역필, 분야별 자격증 소지자, 장애인 및 보훈 대상자의 경우 응시자격에 해당하며 동시에 필요 자격증 취득자, 경력직의 경우 필요한 자격증 소지 또는 경력이 응시자격을 충족하는자",경영지원처,051-760-3234
부산환경공단,2022년도 상반기 부산환경공단 신규직원 채용,4/14/22,5/4/22,4/28/22,5/4/22,인터넷접수,http://busan.saramin.co.kr,경력직(환경)_6급,2,NCS기반 직무능력중심 채용,"1차 서류전형, 2차 필기시험, 3차 면접시험, 4차 면접시험",데이터 없음,"공고일 전일 현재 주민등록상 현주소가 부산광역시로 등재된 자, 만18세 이상 만 60세 이하, 남성의 경우 병역필, 분야별 자격증 소지자, 장애인 및 보훈 대상자의 경우 응시자격에 해당하며 동시에 필요 자격증 취득자, 경력직의 경우 필요한 자격증 소지 또는 경력이 응시자격을 충족하는자",경영지원처,051-760-3234
부산환경공단,2022년도 상반기 부산환경공단 신규직원 채용,4/14/22,5/4/22,4/28/22,5/4/22,인터넷접수,http://busan.saramin.co.kr,경력직(행정)_기록물,1,NCS기반 직무능력중심 채용,"1차 서류전형, 2차 필기시험, 3차 면접시험, 4차 면접시험",데이터 없음,"공고일 전일 현재 주민등록상 현주소가 부산광역시로 등재된 자, 만18세 이상 만 60세 이하, 남성의 경우 병역필, 분야별 자격증 소지자, 장애인 및 보훈 대상자의 경우 응시자격에 해당하며 동시에 필요 자격증 취득자, 경력직의 경우 필요한 자격증 소지 또는 경력이 응시자격을 충족하는자",경영지원처,051-760-3234
부산환경공단,2022년도 상반기 부산환경공단 신규직원 채용,4/14/22,5/4/22,4/28/22,5/4/22,인터넷접수,http://busan.saramin.co.kr,경력직(기계),2,NCS기반 직무능력중심 채용,"1차 서류전형, 2차 필기시험, 3차 면접시험, 4차 면접시험",데이터 없음,"공고일 전일 현재 주민등록상 현주소가 부산광역시로 등재된 자, 만18세 이상 만 60세 이하, 남성의 경우 병역필, 분야별 자격증 소지자, 장애인 및 보훈 대상자의 경우 응시자격에 해당하며 동시에 필요 자격증 취득자, 경력직의 경우 필요한 자격증 소지 또는 경력이 응시자격을 충족하는자",경영지원처,051-760-3234
부산환경공단,2022년도 상반기 부산환경공단 신규직원 채용,4/14/22,5/4/22,4/28/22,5/4/22,인터넷접수,http://busan.saramin.co.kr,경력직(전기),1,NCS기반 직무능력중심 채용,"1차 서류전형, 2차 필기시험, 3차 면접시험, 4차 면접시험",데이터 없음,"공고일 전일 현재 주민등록상 현주소가 부산광역시로 등재된 자, 만18세 이상 만 60세 이하, 남성의 경우 병역필, 분야별 자격증 소지자, 장애인 및 보훈 대상자의 경우 응시자격에 해당하며 동시에 필요 자격증 취득자, 경력직의 경우 필요한 자격증 소지 또는 경력이 응시자격을 충족하는자",경영지원처,051-760-3234
부산환경공단,2022년도 상반기 부산환경공단 신규직원 채용,4/14/22,5/4/22,4/28/22,5/4/22,인터넷접수,http://busan.saramin.co.kr,장애인(기계),2,NCS기반 직무능력중심 채용,"1차 서류전형, 2차 필기시험, 3차 면접시험, 4차 면접시험",데이터 없음,"공고일 전일 현재 주민등록상 현주소가 부산광역시로 등재된 자, 만18세 이상 만 60세 이하, 남성의 경우 병역필, 분야별 자격증 소지자, 장애인 및 보훈 대상자의 경우 응시자격에 해당하며 동시에 필요 자격증 취득자, 경력직의 경우 필요한 자격증 소지 또는 경력이 응시자격을 충족하는자",경영지원처,051-760-3234
부산환경공단,2022년도 상반기 부산환경공단 신규직원 채용,4/14/22,5/4/22,4/28/22,5/4/22,인터넷접수,http://busan.saramin.co.kr,장애인(전기),2,NCS기반 직무능력중심 채용,"1차 서류전형, 2차 필기시험, 3차 면접시험, 4차 면접시험",데이터 없음,"공고일 전일 현재 주민등록상 현주소가 부산광역시로 등재된 자, 만18세 이상 만 60세 이하, 남성의 경우 병역필, 분야별 자격증 소지자, 장애인 및 보훈 대상자의 경우 응시자격에 해당하며 동시에 필요 자격증 취득자, 경력직의 경우 필요한 자격증 소지 또는 경력이 응시자격을 충족하는자",경영지원처,051-760-3234
부산환경공단,2022년도 상반기 부산환경공단 신규직원 채용,4/14/22,5/4/22,4/28/22,5/4/22,인터넷접수,http://busan.saramin.co.kr,보훈(기계),1,NCS기반 직무능력중심 채용,"1차 서류전형, 2차 필기시험, 3차 면접시험, 4차 면접시험",데이터 없음,"공고일 전일 현재 주민등록상 현주소가 부산광역시로 등재된 자, 만18세 이상 만 60세 이하, 남성의 경우 병역필, 분야별 자격증 소지자, 장애인 및 보훈 대상자의 경우 응시자격에 해당하며 동시에 필요 자격증 취득자, 경력직의 경우 필요한 자격증 소지 또는 경력이 응시자격을 충족하는자",경영지원처,051-760-3234
